,Pass_alltest,Norm_test,Heter_test,Autocorr_test,End_test,spearman_label,GQ_label,coef_pvalue,adjust_R2,F_pvalue,formula
0,False,True,False,False,True,['PV10SCED'],[],"[0.000e+00 2.757e-01 4.100e-01 8.440e-01 9.541e-01 3.154e-01 2.195e-01
 8.363e-01 1.207e-01 4.380e-01 6.810e-02 0.000e+00 1.564e-01 9.146e-01
 4.523e-01 3.529e-01 5.870e-02 4.809e-01 7.534e-01 7.211e-01 1.108e-01
 3.786e-01 1.084e-01 9.975e-01 6.884e-01 3.014e-01 5.980e-02 1.580e-01
 6.616e-01 9.060e-02 6.856e-01 1.000e-03 6.972e-01 3.578e-01 6.700e-02
 1.559e-01 2.874e-01 5.204e-01 5.226e-01 6.083e-01 2.193e-01 5.709e-01
 5.692e-01 8.322e-01 9.412e-01 2.839e-01 1.325e-01 4.572e-01 4.276e-01
 7.442e-01 1.306e-01 8.665e-01 7.761e-01 5.800e-03 6.630e-02 3.417e-01
 2.703e-01 1.190e-02 6.652e-01 8.376e-01 3.823e-01 6.041e-01 6.171e-01
 7.000e-04 4.860e-01 3.942e-01 2.559e-01 1.500e-01 7.689e-01 8.465e-01
 6.230e-01 8.190e-02 3.419e-01 1.940e-01 3.700e-03 2.273e-01 3.523e-01
 9.959e-01 1.041e-01 3.250e-01 2.757e-01 7.133e-01 3.255e-01 4.840e-02
 6.195e-01 8.210e-01 9.294e-01 3.216e-01 5.346e-01 3.411e-01 3.800e-02
 7.518e-01 1.993e-01 2.980e-01 7.543e-01 2.645e-01 8.766e-01 1.854e-01
 1.180e-01 7.546e-01 7.200e-02]",0.7998,0.0,MATH~PV1READ+PV2READ+PV3READ+PV4READ+PV5READ+PV6READ+PV7READ+PV8READ+PV9READ+PV10READ+PV1SCIE+PV2SCIE+PV3SCIE+PV4SCIE+PV5SCIE+PV6SCIE+PV7SCIE+PV8SCIE+PV9SCIE+PV10SCIE+PV1SCEP+PV2SCEP+PV3SCEP+PV4SCEP+PV5SCEP+PV6SCEP+PV7SCEP+PV8SCEP+PV9SCEP+PV10SCEP+PV1SCED+PV2SCED+PV3SCED+PV4SCED+PV5SCED+PV6SCED+PV7SCED+PV8SCED+PV9SCED+PV10SCED+PV1SCID+PV2SCID+PV3SCID+PV4SCID+PV5SCID+PV6SCID+PV7SCID+PV8SCID+PV9SCID+PV10SCID+PV1SKCO+PV2SKCO+PV3SKCO+PV4SKCO+PV5SKCO+PV6SKCO+PV7SKCO+PV8SKCO+PV9SKCO+PV10SKCO+PV1SKPE+PV2SKPE+PV3SKPE+PV4SKPE+PV5SKPE+PV6SKPE+PV7SKPE+PV8SKPE+PV9SKPE+PV10SKPE+PV1SSPH+PV2SSPH+PV3SSPH+PV4SSPH+PV5SSPH+PV6SSPH+PV7SSPH+PV8SSPH+PV9SSPH+PV10SSPH+PV1SSLI+PV2SSLI+PV3SSLI+PV4SSLI+PV5SSLI+PV6SSLI+PV7SSLI+PV8SSLI+PV9SSLI+PV10SSLI+PV1SSES+PV2SSES+PV3SSES+PV4SSES+PV5SSES+PV6SSES+PV7SSES+PV8SSES+PV9SSES+PV10SSES
1,False,True,False,False,True,[],[],"[0.000e+00 2.854e-01 4.050e-01 8.892e-01 9.765e-01 2.925e-01 2.071e-01
 8.632e-01 1.121e-01 4.145e-01 8.010e-02 0.000e+00 1.508e-01 9.519e-01
 4.598e-01 3.470e-01 6.800e-02 4.504e-01 7.685e-01 6.958e-01 1.210e-01
 3.933e-01 1.115e-01 9.426e-01 7.577e-01 3.294e-01 6.490e-02 1.583e-01
 5.985e-01 9.510e-02 6.517e-01 7.000e-04 7.240e-01 3.433e-01 7.220e-02
 1.699e-01 2.583e-01 5.551e-01 5.216e-01 5.829e-01 2.169e-01 5.357e-01
 5.375e-01 8.916e-01 8.390e-01 2.884e-01 1.414e-01 4.586e-01 4.885e-01
 7.699e-01 1.352e-01 8.848e-01 7.332e-01 5.800e-03 6.940e-02 3.411e-01
 2.847e-01 1.080e-02 6.644e-01 8.995e-01 4.220e-01 6.008e-01 6.066e-01
 9.000e-04 4.552e-01 3.769e-01 2.676e-01 1.485e-01 7.525e-01 9.241e-01
 6.304e-01 7.100e-02 2.855e-01 2.532e-01 5.100e-03 1.933e-01 3.741e-01
 9.888e-01 1.201e-01 3.180e-01 2.691e-01 8.389e-01 3.730e-01 1.260e-02
 6.731e-01 8.926e-01 9.534e-01 3.480e-01 4.891e-01 3.672e-01 4.070e-02
 5.664e-01 1.561e-01 7.472e-01 2.628e-01 8.914e-01 1.910e-01 1.386e-01
 7.164e-01 5.850e-02]",0.7998,0.0,MATH~PV1READ+PV2READ+PV3READ+PV4READ+PV5READ+PV6READ+PV7READ+PV8READ+PV9READ+PV10READ+PV1SCIE+PV2SCIE+PV3SCIE+PV4SCIE+PV5SCIE+PV6SCIE+PV7SCIE+PV8SCIE+PV9SCIE+PV10SCIE+PV1SCEP+PV2SCEP+PV3SCEP+PV4SCEP+PV5SCEP+PV6SCEP+PV7SCEP+PV8SCEP+PV9SCEP+PV10SCEP+PV1SCED+PV2SCED+PV3SCED+PV4SCED+PV5SCED+PV6SCED+PV7SCED+PV8SCED+PV9SCED+PV10SCED+PV1SCID+PV2SCID+PV3SCID+PV4SCID+PV5SCID+PV6SCID+PV7SCID+PV8SCID+PV9SCID+PV10SCID+PV1SKCO+PV2SKCO+PV3SKCO+PV4SKCO+PV5SKCO+PV6SKCO+PV7SKCO+PV8SKCO+PV9SKCO+PV10SKCO+PV1SKPE+PV2SKPE+PV3SKPE+PV4SKPE+PV5SKPE+PV6SKPE+PV7SKPE+PV8SKPE+PV9SKPE+PV10SKPE+PV1SSPH+PV2SSPH+PV3SSPH+PV4SSPH+PV5SSPH+PV6SSPH+PV7SSPH+PV8SSPH+PV9SSPH+PV10SSPH+PV1SSLI+PV2SSLI+PV3SSLI+PV4SSLI+PV5SSLI+PV6SSLI+PV7SSLI+PV8SSLI+PV9SSLI+PV10SSLI+PV1SSES+PV2SSES+PV4SSES+PV5SSES+PV6SSES+PV7SSES+PV8SSES+PV9SSES+PV10SSES
2,False,True,False,False,True,[],[],"[0.000e+00 2.851e-01 4.073e-01 8.912e-01 9.796e-01 2.909e-01 2.055e-01
 8.650e-01 1.117e-01 4.125e-01 7.960e-02 0.000e+00 1.503e-01 9.541e-01
 4.588e-01 3.486e-01 6.720e-02 4.464e-01 7.669e-01 6.965e-01 1.198e-01
 3.880e-01 1.105e-01 9.426e-01 7.536e-01 3.287e-01 6.450e-02 1.575e-01
 5.950e-01 9.320e-02 6.474e-01 7.000e-04 7.264e-01 3.432e-01 7.120e-02
 1.704e-01 2.595e-01 5.488e-01 5.208e-01 5.818e-01 2.177e-01 5.394e-01
 5.374e-01 8.924e-01 8.411e-01 2.795e-01 1.385e-01 4.596e-01 4.899e-01
 7.792e-01 1.353e-01 8.769e-01 7.367e-01 5.600e-03 6.930e-02 3.384e-01
 2.842e-01 1.070e-02 6.626e-01 9.265e-01 4.235e-01 6.054e-01 6.124e-01
 8.000e-04 4.584e-01 3.735e-01 2.677e-01 1.465e-01 7.564e-01 6.275e-01
 7.070e-02 2.845e-01 2.521e-01 5.000e-03 1.939e-01 3.727e-01 9.905e-01
 1.204e-01 3.144e-01 2.694e-01 8.395e-01 3.732e-01 1.250e-02 6.688e-01
 8.895e-01 9.520e-01 3.478e-01 4.920e-01 3.664e-01 3.960e-02 5.694e-01
 1.543e-01 7.501e-01 2.634e-01 8.939e-01 1.915e-01 1.378e-01 7.162e-01
 5.780e-02]",0.8001,0.0,MATH~PV1READ+PV2READ+PV3READ+PV4READ+PV5READ+PV6READ+PV7READ+PV8READ+PV9READ+PV10READ+PV1SCIE+PV2SCIE+PV3SCIE+PV4SCIE+PV5SCIE+PV6SCIE+PV7SCIE+PV8SCIE+PV9SCIE+PV10SCIE+PV1SCEP+PV2SCEP+PV3SCEP+PV4SCEP+PV5SCEP+PV6SCEP+PV7SCEP+PV8SCEP+PV9SCEP+PV10SCEP+PV1SCED+PV2SCED+PV3SCED+PV4SCED+PV5SCED+PV6SCED+PV7SCED+PV8SCED+PV9SCED+PV10SCED+PV1SCID+PV2SCID+PV3SCID+PV4SCID+PV5SCID+PV6SCID+PV7SCID+PV8SCID+PV9SCID+PV10SCID+PV1SKCO+PV2SKCO+PV3SKCO+PV4SKCO+PV5SKCO+PV6SKCO+PV7SKCO+PV8SKCO+PV9SKCO+PV10SKCO+PV1SKPE+PV2SKPE+PV3SKPE+PV4SKPE+PV5SKPE+PV6SKPE+PV7SKPE+PV8SKPE+PV10SKPE+PV1SSPH+PV2SSPH+PV3SSPH+PV4SSPH+PV5SSPH+PV6SSPH+PV7SSPH+PV8SSPH+PV9SSPH+PV10SSPH+PV1SSLI+PV2SSLI+PV3SSLI+PV4SSLI+PV5SSLI+PV6SSLI+PV7SSLI+PV8SSLI+PV9SSLI+PV10SSLI+PV1SSES+PV2SSES+PV4SSES+PV5SSES+PV6SSES+PV7SSES+PV8SSES+PV9SSES+PV10SSES
3,False,True,False,False,True,[],[],"[0.000e+00 2.678e-01 3.651e-01 8.833e-01 9.757e-01 2.821e-01 2.088e-01
 8.521e-01 1.223e-01 4.167e-01 8.150e-02 0.000e+00 1.444e-01 9.586e-01
 4.669e-01 3.452e-01 6.880e-02 4.001e-01 7.705e-01 7.407e-01 1.262e-01
 3.903e-01 1.053e-01 9.439e-01 7.390e-01 3.332e-01 6.470e-02 1.708e-01
 6.039e-01 8.760e-02 6.936e-01 7.000e-04 7.610e-01 3.493e-01 6.200e-02
 1.712e-01 2.187e-01 5.299e-01 5.381e-01 6.211e-01 2.304e-01 5.629e-01
 5.358e-01 8.764e-01 8.877e-01 3.027e-01 1.600e-01 4.879e-01 4.418e-01
 7.785e-01 1.240e-01 9.218e-01 7.513e-01 6.300e-03 6.120e-02 3.440e-01
 2.979e-01 1.260e-02 6.889e-01 9.210e-01 5.411e-01 6.012e-01 9.000e-04
 4.592e-01 3.817e-01 2.709e-01 1.645e-01 7.236e-01 9.839e-01 6.410e-02
 2.772e-01 2.522e-01 4.600e-03 2.165e-01 3.769e-01 9.829e-01 1.309e-01
 3.151e-01 2.951e-01 8.073e-01 3.834e-01 1.220e-02 6.884e-01 8.515e-01
 9.127e-01 3.389e-01 5.069e-01 3.305e-01 3.560e-02 5.670e-01 1.722e-01
 7.472e-01 2.775e-01 9.349e-01 1.933e-01 1.378e-01 6.944e-01 6.190e-02]",0.8003,0.0,MATH~PV1READ+PV2READ+PV3READ+PV4READ+PV5READ+PV6READ+PV7READ+PV8READ+PV9READ+PV10READ+PV1SCIE+PV2SCIE+PV3SCIE+PV4SCIE+PV5SCIE+PV6SCIE+PV7SCIE+PV8SCIE+PV9SCIE+PV10SCIE+PV1SCEP+PV2SCEP+PV3SCEP+PV4SCEP+PV5SCEP+PV6SCEP+PV7SCEP+PV8SCEP+PV9SCEP+PV10SCEP+PV1SCED+PV2SCED+PV3SCED+PV4SCED+PV5SCED+PV6SCED+PV7SCED+PV8SCED+PV9SCED+PV10SCED+PV1SCID+PV2SCID+PV3SCID+PV4SCID+PV5SCID+PV6SCID+PV7SCID+PV8SCID+PV9SCID+PV10SCID+PV1SKCO+PV2SKCO+PV3SKCO+PV4SKCO+PV5SKCO+PV6SKCO+PV7SKCO+PV8SKCO+PV9SKCO+PV1SKPE+PV2SKPE+PV3SKPE+PV4SKPE+PV5SKPE+PV6SKPE+PV7SKPE+PV8SKPE+PV10SKPE+PV1SSPH+PV2SSPH+PV3SSPH+PV4SSPH+PV5SSPH+PV6SSPH+PV7SSPH+PV8SSPH+PV9SSPH+PV10SSPH+PV1SSLI+PV2SSLI+PV3SSLI+PV4SSLI+PV5SSLI+PV6SSLI+PV7SSLI+PV8SSLI+PV9SSLI+PV10SSLI+PV1SSES+PV2SSES+PV4SSES+PV5SSES+PV6SSES+PV7SSES+PV8SSES+PV9SSES+PV10SSES
4,False,True,False,False,True,[],[],"[0.000e+00 2.704e-01 3.468e-01 8.875e-01 9.637e-01 2.742e-01 2.078e-01
 8.432e-01 1.200e-01 4.031e-01 7.590e-02 0.000e+00 1.382e-01 9.560e-01
 4.690e-01 3.386e-01 6.470e-02 4.029e-01 7.631e-01 7.236e-01 1.241e-01
 3.915e-01 1.100e-01 9.452e-01 7.422e-01 3.429e-01 6.330e-02 1.745e-01
 5.985e-01 8.740e-02 6.946e-01 8.000e-04 3.627e-01 6.060e-02 1.789e-01
 1.992e-01 5.570e-01 5.144e-01 6.420e-01 2.329e-01 5.560e-01 5.715e-01
 8.478e-01 8.722e-01 3.078e-01 1.575e-01 4.691e-01 4.580e-01 7.966e-01
 1.179e-01 9.296e-01 7.396e-01 6.500e-03 5.720e-02 3.347e-01 2.976e-01
 1.230e-02 6.837e-01 8.977e-01 5.216e-01 5.933e-01 1.000e-03 4.518e-01
 3.790e-01 2.683e-01 1.680e-01 7.242e-01 9.953e-01 6.680e-02 2.769e-01
 2.469e-01 4.400e-03 2.216e-01 3.516e-01 9.808e-01 1.287e-01 3.188e-01
 2.870e-01 8.301e-01 3.935e-01 1.090e-02 6.855e-01 8.684e-01 9.116e-01
 3.471e-01 5.028e-01 3.318e-01 3.620e-02 5.684e-01 1.685e-01 7.547e-01
 2.810e-01 9.079e-01 1.997e-01 1.359e-01 7.042e-01 6.160e-02]",0.8007,0.0,MATH~PV1READ+PV2READ+PV3READ+PV4READ+PV5READ+PV6READ+PV7READ+PV8READ+PV9READ+PV10READ+PV1SCIE+PV2SCIE+PV3SCIE+PV4SCIE+PV5SCIE+PV6SCIE+PV7SCIE+PV8SCIE+PV9SCIE+PV10SCIE+PV1SCEP+PV2SCEP+PV3SCEP+PV4SCEP+PV5SCEP+PV6SCEP+PV7SCEP+PV8SCEP+PV9SCEP+PV10SCEP+PV1SCED+PV3SCED+PV4SCED+PV5SCED+PV6SCED+PV7SCED+PV8SCED+PV9SCED+PV10SCED+PV1SCID+PV2SCID+PV3SCID+PV4SCID+PV5SCID+PV6SCID+PV7SCID+PV8SCID+PV9SCID+PV10SCID+PV1SKCO+PV2SKCO+PV3SKCO+PV4SKCO+PV5SKCO+PV6SKCO+PV7SKCO+PV8SKCO+PV9SKCO+PV1SKPE+PV2SKPE+PV3SKPE+PV4SKPE+PV5SKPE+PV6SKPE+PV7SKPE+PV8SKPE+PV10SKPE+PV1SSPH+PV2SSPH+PV3SSPH+PV4SSPH+PV5SSPH+PV6SSPH+PV7SSPH+PV8SSPH+PV9SSPH+PV10SSPH+PV1SSLI+PV2SSLI+PV3SSLI+PV4SSLI+PV5SSLI+PV6SSLI+PV7SSLI+PV8SSLI+PV9SSLI+PV10SSLI+PV1SSES+PV2SSES+PV4SSES+PV5SSES+PV6SSES+PV7SSES+PV8SSES+PV9SSES+PV10SSES
5,False,True,False,False,True,[],[],"[0.000e+00 2.688e-01 3.468e-01 8.958e-01 9.622e-01 2.742e-01 1.999e-01
 8.439e-01 1.178e-01 4.036e-01 7.570e-02 0.000e+00 1.380e-01 4.689e-01
 3.388e-01 6.140e-02 3.998e-01 7.577e-01 7.258e-01 1.239e-01 3.914e-01
 1.076e-01 9.420e-01 7.439e-01 3.428e-01 6.310e-02 1.734e-01 5.987e-01
 8.690e-02 6.950e-01 7.000e-04 3.626e-01 6.020e-02 1.760e-01 1.986e-01
 5.559e-01 5.149e-01 6.403e-01 2.309e-01 5.557e-01 5.729e-01 8.422e-01
 8.712e-01 3.080e-01 1.569e-01 4.683e-01 4.583e-01 7.947e-01 1.165e-01
 9.299e-01 7.371e-01 6.400e-03 5.530e-02 3.346e-01 2.974e-01 1.230e-02
 6.835e-01 9.002e-01 5.226e-01 5.905e-01 9.000e-04 4.483e-01 3.771e-01
 2.682e-01 1.674e-01 7.206e-01 9.957e-01 6.600e-02 2.770e-01 2.428e-01
 4.400e-03 2.216e-01 3.518e-01 9.772e-01 1.282e-01 3.181e-01 2.870e-01
 8.287e-01 3.933e-01 1.050e-02 6.814e-01 8.666e-01 9.094e-01 3.475e-01
 4.987e-01 3.306e-01 3.440e-02 5.686e-01 1.677e-01 7.565e-01 2.794e-01
 9.105e-01 1.997e-01 1.357e-01 7.042e-01 6.120e-02]",0.801,0.0,MATH~PV1READ+PV2READ+PV3READ+PV4READ+PV5READ+PV6READ+PV7READ+PV8READ+PV9READ+PV10READ+PV1SCIE+PV2SCIE+PV4SCIE+PV5SCIE+PV6SCIE+PV7SCIE+PV8SCIE+PV9SCIE+PV10SCIE+PV1SCEP+PV2SCEP+PV3SCEP+PV4SCEP+PV5SCEP+PV6SCEP+PV7SCEP+PV8SCEP+PV9SCEP+PV10SCEP+PV1SCED+PV3SCED+PV4SCED+PV5SCED+PV6SCED+PV7SCED+PV8SCED+PV9SCED+PV10SCED+PV1SCID+PV2SCID+PV3SCID+PV4SCID+PV5SCID+PV6SCID+PV7SCID+PV8SCID+PV9SCID+PV10SCID+PV1SKCO+PV2SKCO+PV3SKCO+PV4SKCO+PV5SKCO+PV6SKCO+PV7SKCO+PV8SKCO+PV9SKCO+PV1SKPE+PV2SKPE+PV3SKPE+PV4SKPE+PV5SKPE+PV6SKPE+PV7SKPE+PV8SKPE+PV10SKPE+PV1SSPH+PV2SSPH+PV3SSPH+PV4SSPH+PV5SSPH+PV6SSPH+PV7SSPH+PV8SSPH+PV9SSPH+PV10SSPH+PV1SSLI+PV2SSLI+PV3SSLI+PV4SSLI+PV5SSLI+PV6SSLI+PV7SSLI+PV8SSLI+PV9SSLI+PV10SSLI+PV1SSES+PV2SSES+PV4SSES+PV5SSES+PV6SSES+PV7SSES+PV8SSES+PV9SSES+PV10SSES
6,False,True,False,False,True,[],[],"[0.000e+00 2.555e-01 3.510e-01 9.325e-01 9.624e-01 2.607e-01 2.050e-01
 8.323e-01 1.173e-01 4.278e-01 8.030e-02 0.000e+00 1.306e-01 4.658e-01
 3.409e-01 6.230e-02 3.860e-01 7.478e-01 7.322e-01 1.217e-01 3.981e-01
 1.880e-02 9.011e-01 7.398e-01 3.166e-01 7.140e-02 1.654e-01 5.618e-01
 8.150e-02 6.778e-01 8.000e-04 3.631e-01 5.670e-02 1.738e-01 2.020e-01
 5.703e-01 5.422e-01 6.697e-01 2.246e-01 5.508e-01 7.887e-01 8.852e-01
 2.858e-01 1.730e-01 4.479e-01 4.649e-01 8.218e-01 1.248e-01 9.018e-01
 7.886e-01 6.200e-03 5.380e-02 3.617e-01 2.924e-01 1.050e-02 6.900e-01
 9.091e-01 5.492e-01 6.356e-01 9.000e-04 4.640e-01 3.917e-01 2.662e-01
 1.552e-01 7.250e-01 9.692e-01 6.980e-02 2.772e-01 2.296e-01 4.500e-03
 2.185e-01 3.442e-01 9.653e-01 1.282e-01 3.143e-01 2.888e-01 8.672e-01
 3.966e-01 9.900e-03 6.841e-01 8.539e-01 8.892e-01 3.135e-01 4.949e-01
 3.320e-01 3.710e-02 5.499e-01 1.591e-01 7.850e-01 2.862e-01 9.235e-01
 1.657e-01 1.301e-01 6.888e-01 6.150e-02]",0.8013,0.0,MATH~PV1READ+PV2READ+PV3READ+PV4READ+PV5READ+PV6READ+PV7READ+PV8READ+PV9READ+PV10READ+PV1SCIE+PV2SCIE+PV4SCIE+PV5SCIE+PV6SCIE+PV7SCIE+PV8SCIE+PV9SCIE+PV10SCIE+PV1SCEP+PV2SCEP+PV3SCEP+PV4SCEP+PV5SCEP+PV6SCEP+PV7SCEP+PV8SCEP+PV9SCEP+PV10SCEP+PV1SCED+PV3SCED+PV4SCED+PV5SCED+PV6SCED+PV7SCED+PV8SCED+PV9SCED+PV10SCED+PV1SCID+PV3SCID+PV4SCID+PV5SCID+PV6SCID+PV7SCID+PV8SCID+PV9SCID+PV10SCID+PV1SKCO+PV2SKCO+PV3SKCO+PV4SKCO+PV5SKCO+PV6SKCO+PV7SKCO+PV8SKCO+PV9SKCO+PV1SKPE+PV2SKPE+PV3SKPE+PV4SKPE+PV5SKPE+PV6SKPE+PV7SKPE+PV8SKPE+PV10SKPE+PV1SSPH+PV2SSPH+PV3SSPH+PV4SSPH+PV5SSPH+PV6SSPH+PV7SSPH+PV8SSPH+PV9SSPH+PV10SSPH+PV1SSLI+PV2SSLI+PV3SSLI+PV4SSLI+PV5SSLI+PV6SSLI+PV7SSLI+PV8SSLI+PV9SSLI+PV10SSLI+PV1SSES+PV2SSES+PV4SSES+PV5SSES+PV6SSES+PV7SSES+PV8SSES+PV9SSES+PV10SSES
7,False,True,False,False,True,[],[],"[0.000e+00 2.508e-01 3.558e-01 9.277e-01 9.669e-01 2.642e-01 2.059e-01
 8.259e-01 1.167e-01 4.295e-01 8.070e-02 0.000e+00 1.300e-01 4.656e-01
 3.471e-01 6.210e-02 3.855e-01 7.454e-01 7.429e-01 1.238e-01 3.906e-01
 1.900e-02 8.972e-01 7.476e-01 3.084e-01 7.020e-02 1.676e-01 5.652e-01
 8.140e-02 6.727e-01 8.000e-04 3.708e-01 5.630e-02 1.650e-01 1.997e-01
 5.801e-01 5.437e-01 6.582e-01 2.274e-01 5.565e-01 7.816e-01 8.674e-01
 2.814e-01 1.703e-01 4.493e-01 4.662e-01 8.139e-01 1.232e-01 9.097e-01
 7.869e-01 6.100e-03 5.270e-02 3.581e-01 2.923e-01 1.060e-02 6.841e-01
 8.923e-01 5.391e-01 6.341e-01 9.000e-04 4.571e-01 3.826e-01 2.617e-01
 1.568e-01 7.334e-01 9.781e-01 6.790e-02 2.751e-01 2.285e-01 4.500e-03
 1.744e-01 3.447e-01 9.618e-01 1.292e-01 3.068e-01 2.884e-01 8.552e-01
 3.986e-01 8.900e-03 6.767e-01 8.969e-01 3.067e-01 5.007e-01 3.397e-01
 3.730e-02 5.512e-01 1.585e-01 7.819e-01 2.895e-01 9.165e-01 1.609e-01
 1.288e-01 6.958e-01 6.240e-02]",0.8017,0.0,MATH~PV1READ+PV2READ+PV3READ+PV4READ+PV5READ+PV6READ+PV7READ+PV8READ+PV9READ+PV10READ+PV1SCIE+PV2SCIE+PV4SCIE+PV5SCIE+PV6SCIE+PV7SCIE+PV8SCIE+PV9SCIE+PV10SCIE+PV1SCEP+PV2SCEP+PV3SCEP+PV4SCEP+PV5SCEP+PV6SCEP+PV7SCEP+PV8SCEP+PV9SCEP+PV10SCEP+PV1SCED+PV3SCED+PV4SCED+PV5SCED+PV6SCED+PV7SCED+PV8SCED+PV9SCED+PV10SCED+PV1SCID+PV3SCID+PV4SCID+PV5SCID+PV6SCID+PV7SCID+PV8SCID+PV9SCID+PV10SCID+PV1SKCO+PV2SKCO+PV3SKCO+PV4SKCO+PV5SKCO+PV6SKCO+PV7SKCO+PV8SKCO+PV9SKCO+PV1SKPE+PV2SKPE+PV3SKPE+PV4SKPE+PV5SKPE+PV6SKPE+PV7SKPE+PV8SKPE+PV10SKPE+PV1SSPH+PV2SSPH+PV3SSPH+PV4SSPH+PV5SSPH+PV6SSPH+PV7SSPH+PV8SSPH+PV9SSPH+PV10SSPH+PV1SSLI+PV2SSLI+PV3SSLI+PV4SSLI+PV6SSLI+PV7SSLI+PV8SSLI+PV9SSLI+PV10SSLI+PV1SSES+PV2SSES+PV4SSES+PV5SSES+PV6SSES+PV7SSES+PV8SSES+PV9SSES+PV10SSES
8,False,True,False,False,True,[],[],"[0.000e+00 2.518e-01 3.531e-01 9.312e-01 9.580e-01 2.583e-01 2.000e-01
 8.315e-01 1.173e-01 4.306e-01 8.080e-02 0.000e+00 1.280e-01 4.675e-01
 3.447e-01 6.060e-02 3.865e-01 7.538e-01 7.501e-01 1.240e-01 3.867e-01
 1.880e-02 9.005e-01 7.492e-01 3.092e-01 6.760e-02 1.670e-01 5.558e-01
 8.040e-02 6.731e-01 8.000e-04 3.722e-01 5.640e-02 1.612e-01 2.009e-01
 5.843e-01 5.507e-01 6.528e-01 2.271e-01 5.595e-01 7.802e-01 8.663e-01
 2.843e-01 1.690e-01 4.472e-01 4.632e-01 8.147e-01 1.225e-01 9.223e-01
 7.926e-01 4.800e-03 5.220e-02 3.553e-01 2.945e-01 1.060e-02 6.858e-01
 8.923e-01 5.316e-01 6.344e-01 7.000e-04 4.581e-01 3.821e-01 2.639e-01
 1.579e-01 7.268e-01 9.795e-01 6.710e-02 2.777e-01 2.262e-01 4.500e-03
 1.732e-01 3.421e-01 9.708e-01 1.298e-01 3.096e-01 2.876e-01 8.642e-01
 4.001e-01 8.600e-03 6.776e-01 3.098e-01 4.911e-01 3.259e-01 3.720e-02
 5.483e-01 1.572e-01 7.850e-01 2.866e-01 8.744e-01 1.608e-01 1.295e-01
 6.902e-01 6.230e-02]",0.8021,0.0,MATH~PV1READ+PV2READ+PV3READ+PV4READ+PV5READ+PV6READ+PV7READ+PV8READ+PV9READ+PV10READ+PV1SCIE+PV2SCIE+PV4SCIE+PV5SCIE+PV6SCIE+PV7SCIE+PV8SCIE+PV9SCIE+PV10SCIE+PV1SCEP+PV2SCEP+PV3SCEP+PV4SCEP+PV5SCEP+PV6SCEP+PV7SCEP+PV8SCEP+PV9SCEP+PV10SCEP+PV1SCED+PV3SCED+PV4SCED+PV5SCED+PV6SCED+PV7SCED+PV8SCED+PV9SCED+PV10SCED+PV1SCID+PV3SCID+PV4SCID+PV5SCID+PV6SCID+PV7SCID+PV8SCID+PV9SCID+PV10SCID+PV1SKCO+PV2SKCO+PV3SKCO+PV4SKCO+PV5SKCO+PV6SKCO+PV7SKCO+PV8SKCO+PV9SKCO+PV1SKPE+PV2SKPE+PV3SKPE+PV4SKPE+PV5SKPE+PV6SKPE+PV7SKPE+PV8SKPE+PV10SKPE+PV1SSPH+PV2SSPH+PV3SSPH+PV4SSPH+PV5SSPH+PV6SSPH+PV7SSPH+PV8SSPH+PV9SSPH+PV10SSPH+PV1SSLI+PV2SSLI+PV3SSLI+PV4SSLI+PV7SSLI+PV8SSLI+PV9SSLI+PV10SSLI+PV1SSES+PV2SSES+PV4SSES+PV5SSES+PV6SSES+PV7SSES+PV8SSES+PV9SSES+PV10SSES
